id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,technology
63559,on,2050,netzero,low,ref,ref,ref,no,high,35.95428464,electric baseboard
63608,on,2050,netzero,low,ref,ref,ref,yes,high,28.443982,electric baseboard
63657,on,2050,netzero,low,high,ref,low,yes,high,27.03420402,electric baseboard
63706,on,2050,netzero,high,high,ref,low,yes,high,21.95553878,electric baseboard
63755,on,2050,netzero,ref,high,low,low,yes,high,24.86817254,electric baseboard
63804,on,2050,netzero,low,high,low,low,yes,high,27.03834454,electric baseboard
63853,on,2050,netzero,high,high,low,low,yes,high,22.01434408,electric baseboard
63902,on,2050,netzero,ref,high,high,low,yes,high,24.82139778,electric baseboard
63951,on,2050,netzero,low,high,high,low,yes,high,27.00817305,electric baseboard
64000,on,2050,netzero,high,high,high,low,yes,high,21.99121701,electric baseboard
64049,on,2050,netzero,high,ref,ref,ref,yes,high,24.59107235,electric baseboard
64098,on,2050,netzero,ref,ref,low,ref,yes,high,26.62369902,electric baseboard
64147,on,2050,netzero,low,ref,low,ref,yes,high,28.47501413,electric baseboard
64196,on,2050,netzero,high,ref,low,ref,yes,high,24.62598847,electric baseboard
64245,on,2050,netzero,ref,ref,high,ref,yes,high,26.58621449,electric baseboard
64294,on,2050,netzero,low,ref,high,ref,yes,high,28.43831657,electric baseboard
64343,on,2050,netzero,high,ref,high,ref,yes,high,24.55241465,electric baseboard
64392,on,2050,netzero,ref,low,ref,ref,no,high,33.1170121,electric baseboard
64441,on,2050,netzero,low,low,ref,ref,no,high,35.39286759,electric baseboard
64490,on,2050,netzero,high,ref,ref,ref,no,high,33.53414386,electric baseboard
64539,on,2050,netzero,high,low,ref,ref,no,high,30.89444778,electric baseboard
64588,on,2050,netzero,ref,low,low,ref,no,high,33.1774798,electric baseboard
64637,on,2050,netzero,low,low,low,ref,no,high,35.39793236,electric baseboard
64686,on,2050,netzero,high,low,low,ref,no,high,33.28994023,electric baseboard
64735,on,2050,netzero,ref,low,high,ref,no,high,32.93270482,electric baseboard
64784,on,2050,netzero,low,low,high,ref,no,high,35.35869022,electric baseboard
64833,on,2050,netzero,high,low,high,ref,no,high,33.33678912,electric baseboard
64882,on,2050,netzero,ref,low,ref,ref,yes,high,25.47024841,electric baseboard
64931,on,2050,netzero,low,low,ref,ref,yes,high,27.91165105,electric baseboard
64980,on,2050,netzero,high,low,ref,ref,yes,high,23.10712493,electric baseboard
65029,on,2050,netzero,ref,ref,low,ref,no,high,34.54042721,electric baseboard
65078,on,2050,netzero,ref,low,low,ref,yes,high,25.46608515,electric baseboard
65127,on,2050,netzero,low,low,low,ref,yes,high,27.92562341,electric baseboard
65176,on,2050,netzero,high,low,low,ref,yes,high,22.99966131,electric baseboard
65225,on,2050,netzero,ref,low,high,ref,yes,high,25.31140594,electric baseboard
65274,on,2050,netzero,low,low,high,ref,yes,high,27.90176575,electric baseboard
65323,on,2050,netzero,high,low,high,ref,yes,high,23.08605004,electric baseboard
65372,on,2050,netzero,ref,high,ref,ref,no,high,34.89689897,electric baseboard
65421,on,2050,netzero,low,high,ref,ref,no,high,36.41293536,electric baseboard
65470,on,2050,netzero,high,high,ref,ref,no,high,33.71543911,electric baseboard
65519,on,2050,netzero,ref,high,low,ref,no,high,34.8489395,electric baseboard
65568,on,2050,netzero,low,ref,low,ref,no,high,35.92651578,electric baseboard
65617,on,2050,netzero,low,high,low,ref,no,high,36.40087114,electric baseboard
65666,on,2050,netzero,high,high,low,ref,no,high,33.68159085,electric baseboard
65715,on,2050,netzero,ref,high,high,ref,no,high,34.92002338,electric baseboard
65764,on,2050,netzero,low,high,high,ref,no,high,36.41520437,electric baseboard
65813,on,2050,netzero,high,high,high,ref,no,high,33.70778398,electric baseboard
65862,on,2050,netzero,ref,high,ref,ref,yes,high,26.51165196,electric baseboard
65911,on,2050,netzero,low,high,ref,ref,yes,high,28.40443053,electric baseboard
65960,on,2050,netzero,high,high,ref,ref,yes,high,24.43539093,electric baseboard
66009,on,2050,netzero,ref,high,low,ref,yes,high,26.54567638,electric baseboard
66058,on,2050,netzero,low,high,low,ref,yes,high,28.42434006,electric baseboard
66107,on,2050,netzero,high,ref,low,ref,no,high,33.5161579,electric baseboard
66156,on,2050,netzero,high,high,low,ref,yes,high,24.50523068,electric baseboard
66205,on,2050,netzero,ref,high,high,ref,yes,high,26.50341579,electric baseboard
66254,on,2050,netzero,low,high,high,ref,yes,high,28.40651741,electric baseboard
66303,on,2050,netzero,high,high,high,ref,yes,high,24.46687611,electric baseboard
66352,on,2050,netzero,ref,ref,ref,low,no,high,33.91094701,electric baseboard
66401,on,2050,netzero,low,ref,ref,low,no,high,35.28236152,electric baseboard
66450,on,2050,netzero,high,ref,ref,low,no,high,32.74990112,electric baseboard
66499,on,2050,netzero,ref,ref,low,low,no,high,33.93010505,electric baseboard
66548,on,2050,netzero,low,ref,low,low,no,high,35.30045768,electric baseboard
66597,on,2050,netzero,high,ref,low,low,no,high,32.7690969,electric baseboard
66646,on,2050,netzero,ref,ref,high,ref,no,high,34.63959614,electric baseboard
66695,on,2050,netzero,ref,ref,high,low,no,high,33.82123585,electric baseboard
66744,on,2050,netzero,low,ref,high,low,no,high,35.36138782,electric baseboard
66793,on,2050,netzero,high,ref,high,low,no,high,32.73805644,electric baseboard
66842,on,2050,netzero,ref,ref,ref,low,yes,high,24.8979961,electric baseboard
66891,on,2050,netzero,low,ref,ref,low,yes,high,26.78337878,electric baseboard
66940,on,2050,netzero,high,ref,ref,low,yes,high,22.16034012,electric baseboard
66989,on,2050,netzero,ref,ref,low,low,yes,high,24.93010847,electric baseboard
67038,on,2050,netzero,low,ref,low,low,yes,high,26.79807275,electric baseboard
67087,on,2050,netzero,high,ref,low,low,yes,high,22.23464715,electric baseboard
67136,on,2050,netzero,ref,ref,high,low,yes,high,24.88654221,electric baseboard
67185,on,2050,netzero,low,ref,high,ref,no,high,35.95976792,electric baseboard
67234,on,2050,netzero,low,ref,high,low,yes,high,26.79146198,electric baseboard
67283,on,2050,netzero,high,ref,high,low,yes,high,22.15827089,electric baseboard
67332,on,2050,netzero,ref,low,ref,low,no,high,33.90746999,electric baseboard
67381,on,2050,netzero,low,low,ref,low,no,high,34.9427803,electric baseboard
67430,on,2050,netzero,high,low,ref,low,no,high,32.40550876,electric baseboard
67479,on,2050,netzero,ref,low,low,low,no,high,33.83997166,electric baseboard
67528,on,2050,netzero,low,low,low,low,no,high,34.88160391,electric baseboard
67577,on,2050,netzero,high,low,low,low,no,high,32.36789335,electric baseboard
67626,on,2050,netzero,ref,low,high,low,no,high,33.82339333,electric baseboard
67675,on,2050,netzero,low,low,high,low,no,high,34.90054688,electric baseboard
67724,on,2050,netzero,high,ref,high,ref,no,high,33.56163968,electric baseboard
67773,on,2050,netzero,high,low,high,low,no,high,32.4036883,electric baseboard
67822,on,2050,netzero,ref,low,ref,low,yes,high,24.6782017,electric baseboard
67871,on,2050,netzero,low,low,ref,low,yes,high,26.23080015,electric baseboard
67920,on,2050,netzero,high,low,ref,low,yes,high,22.09265404,electric baseboard
67969,on,2050,netzero,ref,low,low,low,yes,high,24.77955931,electric baseboard
68018,on,2050,netzero,low,low,low,low,yes,high,26.21311466,electric baseboard
68067,on,2050,netzero,high,low,low,low,yes,high,22.10747579,electric baseboard
68116,on,2050,netzero,ref,low,high,low,yes,high,24.69125938,electric baseboard
68165,on,2050,netzero,low,low,high,low,yes,high,26.22817928,electric baseboard
68214,on,2050,netzero,high,low,high,low,yes,high,22.11657872,electric baseboard
68263,on,2050,netzero,ref,ref,ref,ref,yes,high,26.59538158,electric baseboard
68312,on,2050,netzero,ref,high,ref,low,no,high,34.17544305,electric baseboard
68361,on,2050,netzero,low,high,ref,low,no,high,35.61431275,electric baseboard
68410,on,2050,netzero,high,high,ref,low,no,high,32.96808785,electric baseboard
68459,on,2050,netzero,ref,high,low,low,no,high,34.22488421,electric baseboard
68508,on,2050,netzero,low,high,low,low,no,high,35.62038304,electric baseboard
68557,on,2050,netzero,high,high,low,low,no,high,32.95566416,electric baseboard
68606,on,2050,netzero,ref,high,high,low,no,high,34.10397519,electric baseboard
68655,on,2050,netzero,low,high,high,low,no,high,35.58652607,electric baseboard
68704,on,2050,netzero,high,high,high,low,no,high,32.97908295,electric baseboard
68753,on,2050,netzero,ref,high,ref,low,yes,high,24.83059992,electric baseboard
105846,on,2050,netzero,ref,ref,ref,ref,no,low,35.43089974,electric baseboard
105895,on,2050,netzero,low,ref,ref,ref,no,low,36.75265805,electric baseboard
105944,on,2050,netzero,low,ref,ref,ref,yes,low,28.45636478,electric baseboard
105993,on,2050,netzero,low,high,ref,low,yes,low,26.69910207,electric baseboard
106042,on,2050,netzero,high,high,ref,low,yes,low,21.99327065,electric baseboard
106091,on,2050,netzero,ref,high,low,low,yes,low,24.72189612,electric baseboard
106140,on,2050,netzero,low,high,low,low,yes,low,26.71642091,electric baseboard
106189,on,2050,netzero,high,high,low,low,yes,low,22.00844847,electric baseboard
106238,on,2050,netzero,ref,high,high,low,yes,low,24.66720165,electric baseboard
106287,on,2050,netzero,low,high,high,low,yes,low,26.69458497,electric baseboard
106336,on,2050,netzero,high,high,high,low,yes,low,21.99259647,electric baseboard
106385,on,2050,netzero,high,ref,ref,ref,yes,low,24.45680379,electric baseboard
106434,on,2050,netzero,ref,ref,low,ref,yes,low,26.4698019,electric baseboard
106483,on,2050,netzero,low,ref,low,ref,yes,low,28.48742952,electric baseboard
106532,on,2050,netzero,high,ref,low,ref,yes,low,24.48803548,electric baseboard
106581,on,2050,netzero,ref,ref,high,ref,yes,low,26.42792734,electric baseboard
106630,on,2050,netzero,low,ref,high,ref,yes,low,28.45465476,electric baseboard
106679,on,2050,netzero,high,ref,high,ref,yes,low,24.41305536,electric baseboard
106728,on,2050,netzero,ref,low,ref,ref,no,low,35.29829826,electric baseboard
106777,on,2050,netzero,low,low,ref,ref,no,low,36.3023283,electric baseboard
106826,on,2050,netzero,high,ref,ref,ref,no,low,34.36746956,electric baseboard
106875,on,2050,netzero,high,low,ref,ref,no,low,33.21755007,electric baseboard
106924,on,2050,netzero,ref,low,low,ref,no,low,35.22123214,electric baseboard
106973,on,2050,netzero,low,low,low,ref,no,low,36.30452698,electric baseboard
107022,on,2050,netzero,high,low,low,ref,no,low,34.07659164,electric baseboard
107071,on,2050,netzero,ref,low,high,ref,no,low,35.30002496,electric baseboard
107120,on,2050,netzero,low,low,high,ref,no,low,36.31273694,electric baseboard
107169,on,2050,netzero,high,low,high,ref,no,low,32.88958576,electric baseboard
107218,on,2050,netzero,ref,low,ref,ref,yes,low,25.58261426,electric baseboard
107267,on,2050,netzero,low,low,ref,ref,yes,low,28.15155921,electric baseboard
107316,on,2050,netzero,high,low,ref,ref,yes,low,23.0463227,electric baseboard
107365,on,2050,netzero,ref,ref,low,ref,no,low,35.402561,electric baseboard
107414,on,2050,netzero,ref,low,low,ref,yes,low,26.09556056,electric baseboard
107463,on,2050,netzero,low,low,low,ref,yes,low,28.13143902,electric baseboard
107512,on,2050,netzero,high,low,low,ref,yes,low,22.82132744,electric baseboard
107561,on,2050,netzero,ref,low,high,ref,yes,low,26.01812101,electric baseboard
107610,on,2050,netzero,low,low,high,ref,yes,low,28.06264941,electric baseboard
107659,on,2050,netzero,high,low,high,ref,yes,low,22.63248379,electric baseboard
107708,on,2050,netzero,ref,high,ref,ref,no,low,35.76069815,electric baseboard
107757,on,2050,netzero,low,high,ref,ref,no,low,36.95231799,electric baseboard
107806,on,2050,netzero,high,high,ref,ref,no,low,34.30701184,electric baseboard
107855,on,2050,netzero,ref,high,low,ref,no,low,35.64247934,electric baseboard
107904,on,2050,netzero,low,ref,low,ref,no,low,36.83847689,electric baseboard
107953,on,2050,netzero,low,high,low,ref,no,low,36.98927414,electric baseboard
108002,on,2050,netzero,high,high,low,ref,no,low,34.34921595,electric baseboard
108051,on,2050,netzero,ref,high,high,ref,no,low,35.76681558,electric baseboard
108100,on,2050,netzero,low,high,high,ref,no,low,36.95966278,electric baseboard
108149,on,2050,netzero,high,high,high,ref,no,low,34.36285392,electric baseboard
108198,on,2050,netzero,ref,high,ref,ref,yes,low,26.34646021,electric baseboard
108247,on,2050,netzero,low,high,ref,ref,yes,low,28.28225117,electric baseboard
108296,on,2050,netzero,high,high,ref,ref,yes,low,24.39510698,electric baseboard
108345,on,2050,netzero,ref,high,low,ref,yes,low,26.377127,electric baseboard
108394,on,2050,netzero,low,high,low,ref,yes,low,28.25038952,electric baseboard
108443,on,2050,netzero,high,ref,low,ref,no,low,34.34218935,electric baseboard
108492,on,2050,netzero,high,high,low,ref,yes,low,24.4366516,electric baseboard
108541,on,2050,netzero,ref,high,high,ref,yes,low,26.34141839,electric baseboard
108590,on,2050,netzero,low,high,high,ref,yes,low,28.22352016,electric baseboard
108639,on,2050,netzero,high,high,high,ref,yes,low,24.41048601,electric baseboard
108688,on,2050,netzero,ref,ref,ref,low,no,low,34.55621033,electric baseboard
108737,on,2050,netzero,low,ref,ref,low,no,low,35.91645284,electric baseboard
108786,on,2050,netzero,high,ref,ref,low,no,low,33.13688571,electric baseboard
108835,on,2050,netzero,ref,ref,low,low,no,low,34.50093117,electric baseboard
108884,on,2050,netzero,low,ref,low,low,no,low,35.93155169,electric baseboard
108933,on,2050,netzero,high,ref,low,low,no,low,33.09335907,electric baseboard
108982,on,2050,netzero,ref,ref,high,ref,no,low,35.41157158,electric baseboard
109031,on,2050,netzero,ref,ref,high,low,no,low,34.50378091,electric baseboard
109080,on,2050,netzero,low,ref,high,low,no,low,35.97990322,electric baseboard
109129,on,2050,netzero,high,ref,high,low,no,low,33.21605125,electric baseboard
109178,on,2050,netzero,ref,ref,ref,low,yes,low,24.68906361,electric baseboard
109227,on,2050,netzero,low,ref,ref,low,yes,low,26.7681532,electric baseboard
109276,on,2050,netzero,high,ref,ref,low,yes,low,22.20748774,electric baseboard
109325,on,2050,netzero,ref,ref,low,low,yes,low,24.72144758,electric baseboard
109374,on,2050,netzero,low,ref,low,low,yes,low,26.78599616,electric baseboard
109423,on,2050,netzero,high,ref,low,low,yes,low,22.24487173,electric baseboard
109472,on,2050,netzero,ref,ref,high,low,yes,low,24.68305568,electric baseboard
109521,on,2050,netzero,low,ref,high,ref,no,low,36.76336389,electric baseboard
109570,on,2050,netzero,low,ref,high,low,yes,low,26.7594608,electric baseboard
109619,on,2050,netzero,high,ref,high,low,yes,low,22.23351358,electric baseboard
109668,on,2050,netzero,ref,low,ref,low,no,low,34.54578593,electric baseboard
109717,on,2050,netzero,low,low,ref,low,no,low,35.57619337,electric baseboard
109766,on,2050,netzero,high,low,ref,low,no,low,33.12917818,electric baseboard
109815,on,2050,netzero,ref,low,low,low,no,low,34.2977236,electric baseboard
109864,on,2050,netzero,low,low,low,low,no,low,35.53871005,electric baseboard
109913,on,2050,netzero,high,low,low,low,no,low,33.04079558,electric baseboard
109962,on,2050,netzero,ref,low,high,low,no,low,34.46219788,electric baseboard
110011,on,2050,netzero,low,low,high,low,no,low,35.62426426,electric baseboard
110060,on,2050,netzero,high,ref,high,ref,no,low,34.42679795,electric baseboard
110109,on,2050,netzero,high,low,high,low,no,low,33.1337012,electric baseboard
110158,on,2050,netzero,ref,low,ref,low,yes,low,24.40661603,electric baseboard
110207,on,2050,netzero,low,low,ref,low,yes,low,26.63189548,electric baseboard
110256,on,2050,netzero,high,low,ref,low,yes,low,21.85655264,electric baseboard
110305,on,2050,netzero,ref,low,low,low,yes,low,24.33042599,electric baseboard
110354,on,2050,netzero,low,low,low,low,yes,low,26.67910496,electric baseboard
110403,on,2050,netzero,high,low,low,low,yes,low,21.88907338,electric baseboard
110452,on,2050,netzero,ref,low,high,low,yes,low,24.31345083,electric baseboard
110501,on,2050,netzero,low,low,high,low,yes,low,26.63230808,electric baseboard
110550,on,2050,netzero,high,low,high,low,yes,low,21.86233815,electric baseboard
110599,on,2050,netzero,ref,ref,ref,ref,yes,low,26.4488148,electric baseboard
110648,on,2050,netzero,ref,high,ref,low,no,low,34.69758111,electric baseboard
110697,on,2050,netzero,low,high,ref,low,no,low,36.22809077,electric baseboard
110746,on,2050,netzero,high,high,ref,low,no,low,33.33020223,electric baseboard
110795,on,2050,netzero,ref,high,low,low,no,low,34.67589923,electric baseboard
110844,on,2050,netzero,low,high,low,low,no,low,36.22192581,electric baseboard
110893,on,2050,netzero,high,high,low,low,no,low,33.32381572,electric baseboard
